year	    det/mc	                expt	              stream	                tier	files	events	size	TB	size/event	MB
2020	  detector	        protodune-dp	                out2	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-dp	            pedestal	                 ALL	234	7020	 0.732	TB	104.254	MB
2020	  detector	        protodune-dp	               study	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	                 ALL	                 ALL	4430	609051	 1.707	TB	 2.803	MB
2020	  detector	             iceberg	                out1	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	               noise	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	                test	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	             cosmics	                 ALL	4430	609051	 1.707	TB	 2.803	MB
2020	  detector	             iceberg	         calibration	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	             physics	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	                out2	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	            pedestal	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	               study	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	           fardet-sp	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	   vd-coldbox-bottom	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	      vd-coldbox-top	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	          hd-coldbox	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	           fardet-hd	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	           fardet-vd	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	dc4-vd-coldbox-bottom	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	  dc4-vd-coldbox-top	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	        hd-protodune	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	                 ALL	           simulated	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	                 ALL	                 raw	254232	26565519	987.376	TB	37.168	MB
2020	  detector	                 ALL	                out1	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	               noise	                 raw	1980	120997	 7.935	TB	65.581	MB
2020	  detector	                 ALL	                test	                 raw	60629	3582891	224.753	TB	62.730	MB
2020	  detector	                 ALL	             cosmics	                 raw	186776	22476605	736.338	TB	32.760	MB
2020	  detector	                 ALL	         calibration	                 raw	4613	378006	17.619	TB	46.610	MB
2020	  detector	                 ALL	             physics	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	                out2	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	            pedestal	                 raw	234	7020	 0.732	TB	104.254	MB
2020	  detector	                 ALL	               study	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	             physics	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	              fardet	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	             neardet	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-sp	                 ALL	                 raw	219754	25055028	883.134	TB	35.248	MB
2020	  detector	        protodune-sp	                out1	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-sp	               noise	                 raw	1980	120997	 7.935	TB	65.581	MB
2020	  detector	        protodune-sp	                test	                 raw	35242	2821281	138.159	TB	48.970	MB
2020	  detector	        protodune-sp	             cosmics	                 raw	177919	21734744	719.421	TB	33.100	MB
2020	  detector	        protodune-sp	         calibration	                 raw	4613	378006	17.619	TB	46.610	MB
2020	  detector	        protodune-sp	             physics	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-sp	                out2	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-sp	            pedestal	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-sp	               study	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-dp	                 ALL	                 raw	30048	901440	102.535	TB	113.746	MB
2020	  detector	        protodune-dp	                out1	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-dp	               noise	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-dp	                test	                 raw	25387	761610	86.594	TB	113.698	MB
2020	  detector	        protodune-dp	             cosmics	                 raw	4427	132810	15.209	TB	114.520	MB
2020	  detector	        protodune-dp	         calibration	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-dp	             physics	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-dp	                out2	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-dp	            pedestal	                 raw	234	7020	 0.732	TB	104.254	MB
2020	  detector	        protodune-dp	               study	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	                 ALL	                 raw	4430	609051	 1.707	TB	 2.803	MB
2020	  detector	             iceberg	                out1	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	               noise	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	                test	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	             cosmics	                 raw	4430	609051	 1.707	TB	 2.803	MB
2020	  detector	             iceberg	         calibration	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	             physics	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	                out2	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	            pedestal	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	               study	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	           fardet-sp	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	   vd-coldbox-bottom	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	      vd-coldbox-top	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	          hd-coldbox	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	           fardet-hd	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	           fardet-vd	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	dc4-vd-coldbox-bottom	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	  dc4-vd-coldbox-top	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	        hd-protodune	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	                 ALL	   hit-reconstructed	6561	195850	 4.411	TB	22.525	MB
2020	  detector	                 ALL	                out1	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	               noise	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	                test	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	             cosmics	   hit-reconstructed	6561	195850	 4.411	TB	22.525	MB
2020	  detector	                 ALL	         calibration	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	             physics	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	                out2	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	            pedestal	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	               study	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	             physics	                 ALL	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	              fardet	                 ALL	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	             neardet	                 ALL	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-sp	                 ALL	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-dp	                 ALL	   hit-reconstructed	6561	195850	 4.411	TB	22.525	MB
2020	  detector	        protodune-dp	                out1	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-dp	               noise	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-dp	                test	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-dp	             cosmics	   hit-reconstructed	6561	195850	 4.411	TB	22.525	MB
2020	  detector	        protodune-dp	         calibration	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-dp	             physics	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-dp	                out2	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-dp	            pedestal	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-dp	               study	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	             iceberg	                 ALL	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	           fardet-sp	                 ALL	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	   vd-coldbox-bottom	                 ALL	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	      vd-coldbox-top	                 ALL	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	          hd-coldbox	                 ALL	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	           fardet-hd	                 ALL	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	           fardet-vd	                 ALL	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	dc4-vd-coldbox-bottom	                 ALL	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	  dc4-vd-coldbox-top	                 ALL	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	        hd-protodune	                 ALL	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	                 ALL	  full-reconstructed	113005	10001335	644.097	TB	64.401	MB
2020	  detector	                 ALL	                out1	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	                test	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	             cosmics	  full-reconstructed	46375	1589512	37.652	TB	23.688	MB
2020	  detector	                 ALL	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	             physics	  full-reconstructed	66630	8411823	606.445	TB	72.094	MB
2020	  detector	                 ALL	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	                 ALL	               study	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	             physics	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	              fardet	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	             neardet	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-sp	                 ALL	  full-reconstructed	112000	9971344	643.407	TB	64.526	MB
2020	  detector	        protodune-sp	                out1	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-sp	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-sp	                test	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-sp	             cosmics	  full-reconstructed	45370	1559521	36.962	TB	23.701	MB
2020	  detector	        protodune-sp	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-sp	             physics	  full-reconstructed	66630	8411823	606.445	TB	72.094	MB
2020	  detector	        protodune-sp	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2020	  detector	        protodune-sp	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
